"commodity","item","indicator","country","Unit","Date","Value"
"Aluminum","Aluminum, primary","Production","Cameroon","tonnes (metric)","2020","61700"
"Aluminum","Aluminum, primary","Production","Cameroon","tonnes (metric)","2021","47300"
"Aluminum","Aluminum, primary","Production","Cameroon","tonnes (metric)","2022","62800"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1970","963000"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1971","1017000"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1972","918000"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1973","942000"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1974","1021000"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1975","887000"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1976","633000"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1977","974000"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1978","1048469"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1979","860286"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1980","1068198"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1981","1115691"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1982","1064795"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1983","1091213"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1984","1221985"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1985","1282316"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1986","1355161"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1987","1540439"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1988","1534499"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1989","1554753"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1990","1567395"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1991","1821642"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1992","1971843"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1993","2308867"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1994","2254683"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1995","2171992"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1996","2283212"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1997","2327188"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1998","2374118"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","1999","2389834"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2000","2373460"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2001","2582746"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2002","2708910"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2003","2791915"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2004","2592160"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2005","2894204"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2006","3051128"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2007","3082625"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2008","3120148"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2009","3030269"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2010","2963210"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2011","2987964"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2012","2780556"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2013","2967364"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2014","2858238"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2015","2880035"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2016","3208707"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2017","3211882"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2018","2923204"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2019","2853771"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2020","3154493"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2021","3157762"
"Aluminum","Aluminum, primary","Production","Canada","tonnes (metric)","2022","3026236"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1970","127000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1971","145000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1972","145000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1973","150000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1974","160000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1975","200000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1976","320000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1977","350000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1978","360000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1979","360000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1980","350000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1981","350000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1982","370000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1983","425000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1984","450000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1985","500000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1986","570000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1987","640000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1988","713000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1989","758300"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1990","854300"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1991","963000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1992","1096400"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1993","1255400"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1994","1498300"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1995","1869700"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1996","1896200"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1997","2178600"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1998","2435300"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","1999","2808900"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2000","2989200"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2001","3575800"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2002","4321000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2003","5546900"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2004","6688800"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2005","7806000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2006","9358400"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2007","12558600"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2008","13178200"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2009","12890500"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2010","16244100"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2011","20072000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2012","23534000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2013","26534000"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2014","28316671"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2015","31518147"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2016","32698082"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2017","35189100"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2018","36447290"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2019","35043604"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2020","37080401"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2021","38502600"
"Aluminum","Aluminum, primary","Production","China","tonnes (metric)","2022","40214000"
"Aluminum","Aluminum, primary","Production","Croatia","tonnes (metric)","2009","0"
"Aluminum","Aluminum, primary","Production","Croatia","tonnes (metric)","2010","666"
"Aluminum","Aluminum, primary","Production","Croatia","tonnes (metric)","2011","600"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1970","31000"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1971","37000"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1972","43000"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1973","48000"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1974","50000"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1975","43000"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1976","36000"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1977","37000"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1978","36823"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1979","36889"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1980","38304"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1981","32684"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1982","33830"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1983","36156"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1984","31635"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1985","31725"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1986","33078"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1987","32366"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1988","31435"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1989","32576"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1990","30076"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1991","49387"
"Aluminum","Aluminum, primary","Production","Czechoslovakia","tonnes (metric)","1992","32670"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1972","0"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1973","0"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1974","0"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1975","2000"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1976","59000"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1977","90000"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1978","100400"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1979","101200"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1980","120000"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1981","142000"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1982","139914"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1983","154604"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1984","172201"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1985","174666"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1986","176760"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1987","179200"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1988","173460"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1989","180931"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1990","141081"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1991","177707"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1992","177838"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1993","178477"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1994","188464"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1995","180000"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1996","179200"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1997","178200"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1998","187200"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","1999","186700"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","2000","188900"
"Aluminum","Aluminum, primary","Production","Egypt","tonnes (metric)","2001","190800"
